dataset,Classifier,weighting_strategy,hardness_metric,seed,metric,baseline_value,augmented_value,utility_gain
BCWDD,GaussianNB,curriculum,F3,26226,Recall,0.9285714285714286,0.9047619047619048,-0.023809523809523836
BCWDD,GaussianNB,curriculum,F3,26226,F1 Score,0.951219512195122,0.9382716049382716,-0.012947907256850466
BCWDD,GaussianNB,curriculum,F3,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,curriculum,F3,26226,Balanced Accuracy,0.95734126984127,0.945436507936508,-0.011904761904761973
BCWDD,GaussianNB,curriculum,F4,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,curriculum,F4,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,curriculum,F4,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,curriculum,F4,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,F4,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,curriculum,F4,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,curriculum,F4,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,curriculum,F4,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,curriculum,F4,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,curriculum,F4,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,curriculum,F4,26226,Precision,0.975,0.9743589743589745,-0.0006410256410255277
BCWDD,GaussianNB,curriculum,F4,26226,Recall,0.9285714285714286,0.9047619047619048,-0.023809523809523836
BCWDD,GaussianNB,curriculum,F4,26226,F1 Score,0.951219512195122,0.9382716049382716,-0.012947907256850466
BCWDD,GaussianNB,curriculum,F4,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,curriculum,F4,26226,Balanced Accuracy,0.95734126984127,0.945436507936508,-0.011904761904761973
BCWDD,GaussianNB,curriculum,Harmfulness,670488,Precision,0.8636363636363636,0.8695652173913043,0.005928853754940677
BCWDD,GaussianNB,curriculum,Harmfulness,670488,Recall,0.9047619047619048,0.9523809523809524,0.04761904761904767
BCWDD,GaussianNB,curriculum,Harmfulness,670488,F1 Score,0.8837209302325582,0.9090909090909092,0.025369978858351017
BCWDD,GaussianNB,curriculum,Harmfulness,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,Harmfulness,670488,Balanced Accuracy,0.9107142857142856,0.9345238095238096,0.023809523809524058
BCWDD,GaussianNB,curriculum,Harmfulness,116740,Precision,0.8888888888888888,0.8541666666666666,-0.03472222222222221
BCWDD,GaussianNB,curriculum,Harmfulness,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,curriculum,Harmfulness,116740,F1 Score,0.9195402298850576,0.9111111111111112,-0.008429118773946365
BCWDD,GaussianNB,curriculum,Harmfulness,116740,Specificity,0.9305555555555556,0.9027777777777778,-0.02777777777777779
BCWDD,GaussianNB,curriculum,Harmfulness,116740,Balanced Accuracy,0.941468253968254,0.939484126984127,-0.001984126984126977
BCWDD,GaussianNB,curriculum,Harmfulness,26226,Precision,0.975,0.9090909090909092,-0.0659090909090908
BCWDD,GaussianNB,curriculum,Harmfulness,26226,Recall,0.9285714285714286,0.9523809523809524,0.023809523809523836
BCWDD,GaussianNB,curriculum,Harmfulness,26226,F1 Score,0.951219512195122,0.9302325581395348,-0.02098695405558726
BCWDD,GaussianNB,curriculum,Harmfulness,26226,Specificity,0.9861111111111112,0.9444444444444444,-0.04166666666666674
BCWDD,GaussianNB,curriculum,Harmfulness,26226,Balanced Accuracy,0.95734126984127,0.9484126984126984,-0.008928571428571619
BCWDD,GaussianNB,curriculum,LSC,670488,Precision,0.8636363636363636,0.8636363636363636,0.0
BCWDD,GaussianNB,curriculum,LSC,670488,Recall,0.9047619047619048,0.9047619047619048,0.0
BCWDD,GaussianNB,curriculum,LSC,670488,F1 Score,0.8837209302325582,0.8837209302325582,0.0
BCWDD,GaussianNB,curriculum,LSC,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,LSC,670488,Balanced Accuracy,0.9107142857142856,0.9107142857142856,0.0
BCWDD,GaussianNB,curriculum,LSC,116740,Precision,0.8888888888888888,0.8913043478260869,0.0024154589371980784
BCWDD,GaussianNB,curriculum,LSC,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,curriculum,LSC,116740,F1 Score,0.9195402298850576,0.9318181818181818,0.012277951933124198
BCWDD,GaussianNB,curriculum,LSC,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,curriculum,LSC,116740,Balanced Accuracy,0.941468253968254,0.9533730158730158,0.011904761904761862
BCWDD,GaussianNB,curriculum,LSC,26226,Precision,0.975,0.951219512195122,-0.02378048780487796
BCWDD,GaussianNB,curriculum,LSC,26226,Recall,0.9285714285714286,0.9285714285714286,0.0
BCWDD,GaussianNB,curriculum,LSC,26226,F1 Score,0.951219512195122,0.9397590361445785,-0.011460476050543567
BCWDD,GaussianNB,curriculum,LSC,26226,Specificity,0.9861111111111112,0.9722222222222222,-0.01388888888888895
BCWDD,GaussianNB,curriculum,LSC,26226,Balanced Accuracy,0.95734126984127,0.9503968253968254,-0.006944444444444642
BCWDD,GaussianNB,curriculum,LSR,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,curriculum,LSR,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,curriculum,LSR,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,curriculum,LSR,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,LSR,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,curriculum,LSR,116740,Precision,0.8888888888888888,0.8913043478260869,0.0024154589371980784
BCWDD,GaussianNB,curriculum,LSR,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,curriculum,LSR,116740,F1 Score,0.9195402298850576,0.9318181818181818,0.012277951933124198
BCWDD,GaussianNB,curriculum,LSR,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,curriculum,LSR,116740,Balanced Accuracy,0.941468253968254,0.9533730158730158,0.011904761904761862
BCWDD,GaussianNB,curriculum,LSR,26226,Precision,0.975,0.975,0.0
BCWDD,GaussianNB,curriculum,LSR,26226,Recall,0.9285714285714286,0.9285714285714286,0.0
BCWDD,GaussianNB,curriculum,LSR,26226,F1 Score,0.951219512195122,0.951219512195122,0.0
BCWDD,GaussianNB,curriculum,LSR,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,curriculum,LSR,26226,Balanced Accuracy,0.95734126984127,0.95734126984127,0.0
BCWDD,GaussianNB,curriculum,MV,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,curriculum,MV,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,curriculum,MV,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,curriculum,MV,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,MV,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,curriculum,MV,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,curriculum,MV,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,curriculum,MV,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,curriculum,MV,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,curriculum,MV,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,curriculum,MV,26226,Precision,0.975,0.9743589743589745,-0.0006410256410255277
BCWDD,GaussianNB,curriculum,MV,26226,Recall,0.9285714285714286,0.9047619047619048,-0.023809523809523836
BCWDD,GaussianNB,curriculum,MV,26226,F1 Score,0.951219512195122,0.9382716049382716,-0.012947907256850466
BCWDD,GaussianNB,curriculum,MV,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,curriculum,MV,26226,Balanced Accuracy,0.95734126984127,0.945436507936508,-0.011904761904761973
BCWDD,GaussianNB,curriculum,N1,670488,Precision,0.8636363636363636,0.8695652173913043,0.005928853754940677
BCWDD,GaussianNB,curriculum,N1,670488,Recall,0.9047619047619048,0.9523809523809524,0.04761904761904767
BCWDD,GaussianNB,curriculum,N1,670488,F1 Score,0.8837209302325582,0.9090909090909092,0.025369978858351017
BCWDD,GaussianNB,curriculum,N1,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,N1,670488,Balanced Accuracy,0.9107142857142856,0.9345238095238096,0.023809523809524058
BCWDD,GaussianNB,curriculum,N1,116740,Precision,0.8888888888888888,0.8723404255319149,-0.016548463356973908
BCWDD,GaussianNB,curriculum,N1,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,curriculum,N1,116740,F1 Score,0.9195402298850576,0.9213483146067416,0.0018080847216840334
BCWDD,GaussianNB,curriculum,N1,116740,Specificity,0.9305555555555556,0.9166666666666666,-0.01388888888888895
BCWDD,GaussianNB,curriculum,N1,116740,Balanced Accuracy,0.941468253968254,0.9464285714285714,0.004960317460317443
BCWDD,GaussianNB,curriculum,N1,26226,Precision,0.975,0.9302325581395348,-0.04476744186046522
BCWDD,GaussianNB,curriculum,N1,26226,Recall,0.9285714285714286,0.9523809523809524,0.023809523809523836
BCWDD,GaussianNB,curriculum,N1,26226,F1 Score,0.951219512195122,0.9411764705882352,-0.010043041606886849
BCWDD,GaussianNB,curriculum,N1,26226,Specificity,0.9861111111111112,0.9583333333333334,-0.02777777777777779
BCWDD,GaussianNB,curriculum,N1,26226,Balanced Accuracy,0.95734126984127,0.9553571428571428,-0.001984126984127199
BCWDD,GaussianNB,curriculum,N2,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,curriculum,N2,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,curriculum,N2,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,curriculum,N2,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,N2,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,curriculum,N2,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,curriculum,N2,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,curriculum,N2,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,curriculum,N2,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,curriculum,N2,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,curriculum,N2,26226,Precision,0.975,0.9743589743589745,-0.0006410256410255277
BCWDD,GaussianNB,curriculum,N2,26226,Recall,0.9285714285714286,0.9047619047619048,-0.023809523809523836
BCWDD,GaussianNB,curriculum,N2,26226,F1 Score,0.951219512195122,0.9382716049382716,-0.012947907256850466
BCWDD,GaussianNB,curriculum,N2,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,curriculum,N2,26226,Balanced Accuracy,0.95734126984127,0.945436507936508,-0.011904761904761973
BCWDD,GaussianNB,curriculum,TD_P,670488,Precision,0.8636363636363636,0.8695652173913043,0.005928853754940677
BCWDD,GaussianNB,curriculum,TD_P,670488,Recall,0.9047619047619048,0.9523809523809524,0.04761904761904767
BCWDD,GaussianNB,curriculum,TD_P,670488,F1 Score,0.8837209302325582,0.9090909090909092,0.025369978858351017
BCWDD,GaussianNB,curriculum,TD_P,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,TD_P,670488,Balanced Accuracy,0.9107142857142856,0.9345238095238096,0.023809523809524058
BCWDD,GaussianNB,curriculum,TD_P,116740,Precision,0.8888888888888888,0.8863636363636364,-0.002525252525252486
BCWDD,GaussianNB,curriculum,TD_P,116740,Recall,0.9523809523809524,0.9285714285714286,-0.023809523809523836
BCWDD,GaussianNB,curriculum,TD_P,116740,F1 Score,0.9195402298850576,0.9069767441860463,-0.012563485699011223
BCWDD,GaussianNB,curriculum,TD_P,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,curriculum,TD_P,116740,Balanced Accuracy,0.941468253968254,0.929563492063492,-0.011904761904761973
BCWDD,GaussianNB,curriculum,TD_P,26226,Precision,0.975,0.9090909090909092,-0.0659090909090908
BCWDD,GaussianNB,curriculum,TD_P,26226,Recall,0.9285714285714286,0.9523809523809524,0.023809523809523836
BCWDD,GaussianNB,curriculum,TD_P,26226,F1 Score,0.951219512195122,0.9302325581395348,-0.02098695405558726
BCWDD,GaussianNB,curriculum,TD_P,26226,Specificity,0.9861111111111112,0.9444444444444444,-0.04166666666666674
BCWDD,GaussianNB,curriculum,TD_P,26226,Balanced Accuracy,0.95734126984127,0.9484126984126984,-0.008928571428571619
BCWDD,GaussianNB,curriculum,TD_U,670488,Precision,0.8636363636363636,0.8695652173913043,0.005928853754940677
BCWDD,GaussianNB,curriculum,TD_U,670488,Recall,0.9047619047619048,0.9523809523809524,0.04761904761904767
BCWDD,GaussianNB,curriculum,TD_U,670488,F1 Score,0.8837209302325582,0.9090909090909092,0.025369978858351017
BCWDD,GaussianNB,curriculum,TD_U,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,TD_U,670488,Balanced Accuracy,0.9107142857142856,0.9345238095238096,0.023809523809524058
BCWDD,GaussianNB,curriculum,TD_U,116740,Precision,0.8888888888888888,0.8367346938775511,-0.05215419501133778
BCWDD,GaussianNB,curriculum,TD_U,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,curriculum,TD_U,116740,F1 Score,0.9195402298850576,0.9010989010989012,-0.01844132878615634
BCWDD,GaussianNB,curriculum,TD_U,116740,Specificity,0.9305555555555556,0.8888888888888888,-0.04166666666666674
BCWDD,GaussianNB,curriculum,TD_U,116740,Balanced Accuracy,0.941468253968254,0.9325396825396826,-0.008928571428571397
BCWDD,GaussianNB,curriculum,TD_U,26226,Precision,0.975,0.9090909090909092,-0.0659090909090908
BCWDD,GaussianNB,curriculum,TD_U,26226,Recall,0.9285714285714286,0.9523809523809524,0.023809523809523836
BCWDD,GaussianNB,curriculum,TD_U,26226,F1 Score,0.951219512195122,0.9302325581395348,-0.02098695405558726
BCWDD,GaussianNB,curriculum,TD_U,26226,Specificity,0.9861111111111112,0.9444444444444444,-0.04166666666666674
BCWDD,GaussianNB,curriculum,TD_U,26226,Balanced Accuracy,0.95734126984127,0.9484126984126984,-0.008928571428571619
BCWDD,GaussianNB,curriculum,kDN,670488,Precision,0.8636363636363636,0.8695652173913043,0.005928853754940677
BCWDD,GaussianNB,curriculum,kDN,670488,Recall,0.9047619047619048,0.9523809523809524,0.04761904761904767
BCWDD,GaussianNB,curriculum,kDN,670488,F1 Score,0.8837209302325582,0.9090909090909092,0.025369978858351017
BCWDD,GaussianNB,curriculum,kDN,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,curriculum,kDN,670488,Balanced Accuracy,0.9107142857142856,0.9345238095238096,0.023809523809524058
BCWDD,GaussianNB,curriculum,kDN,116740,Precision,0.8888888888888888,0.8723404255319149,-0.016548463356973908
BCWDD,GaussianNB,curriculum,kDN,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,curriculum,kDN,116740,F1 Score,0.9195402298850576,0.9213483146067416,0.0018080847216840334
BCWDD,GaussianNB,curriculum,kDN,116740,Specificity,0.9305555555555556,0.9166666666666666,-0.01388888888888895
BCWDD,GaussianNB,curriculum,kDN,116740,Balanced Accuracy,0.941468253968254,0.9464285714285714,0.004960317460317443
BCWDD,GaussianNB,curriculum,kDN,26226,Precision,0.975,0.9090909090909092,-0.0659090909090908
BCWDD,GaussianNB,curriculum,kDN,26226,Recall,0.9285714285714286,0.9523809523809524,0.023809523809523836
BCWDD,GaussianNB,curriculum,kDN,26226,F1 Score,0.951219512195122,0.9302325581395348,-0.02098695405558726
BCWDD,GaussianNB,curriculum,kDN,26226,Specificity,0.9861111111111112,0.9444444444444444,-0.04166666666666674
BCWDD,GaussianNB,curriculum,kDN,26226,Balanced Accuracy,0.95734126984127,0.9484126984126984,-0.008928571428571619
BCWDD,GaussianNB,self_paced,CB,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,self_paced,CB,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,CB,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,self_paced,CB,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,self_paced,CB,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,self_paced,CB,116740,Precision,0.8888888888888888,0.8913043478260869,0.0024154589371980784
BCWDD,GaussianNB,self_paced,CB,116740,Recall,0.9523809523809524,0.9761904761904762,0.023809523809523725
BCWDD,GaussianNB,self_paced,CB,116740,F1 Score,0.9195402298850576,0.9318181818181818,0.012277951933124198
BCWDD,GaussianNB,self_paced,CB,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,self_paced,CB,116740,Balanced Accuracy,0.941468253968254,0.9533730158730158,0.011904761904761862
BCWDD,GaussianNB,self_paced,CB,26226,Precision,0.975,0.9743589743589745,-0.0006410256410255277
BCWDD,GaussianNB,self_paced,CB,26226,Recall,0.9285714285714286,0.9047619047619048,-0.023809523809523836
BCWDD,GaussianNB,self_paced,CB,26226,F1 Score,0.951219512195122,0.9382716049382716,-0.012947907256850466
BCWDD,GaussianNB,self_paced,CB,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,self_paced,CB,26226,Balanced Accuracy,0.95734126984127,0.945436507936508,-0.011904761904761973
BCWDD,GaussianNB,self_paced,CL,670488,Precision,0.8636363636363636,0.902439024390244,0.03880266075388039
BCWDD,GaussianNB,self_paced,CL,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,CL,670488,F1 Score,0.8837209302325582,0.891566265060241,0.007845334827682793
BCWDD,GaussianNB,self_paced,CL,670488,Specificity,0.9166666666666666,0.9444444444444444,0.02777777777777779
BCWDD,GaussianNB,self_paced,CL,670488,Balanced Accuracy,0.9107142857142856,0.9126984126984128,0.001984126984127199
BCWDD,GaussianNB,self_paced,CL,116740,Precision,0.8888888888888888,0.9090909090909092,0.020202020202020332
BCWDD,GaussianNB,self_paced,CL,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,self_paced,CL,116740,F1 Score,0.9195402298850576,0.9302325581395348,0.01069232825447719
BCWDD,GaussianNB,self_paced,CL,116740,Specificity,0.9305555555555556,0.9444444444444444,0.01388888888888884
BCWDD,GaussianNB,self_paced,CL,116740,Balanced Accuracy,0.941468253968254,0.9484126984126984,0.00694444444444442
BCWDD,GaussianNB,self_paced,CL,26226,Precision,0.975,0.9736842105263158,-0.001315789473684159
BCWDD,GaussianNB,self_paced,CL,26226,Recall,0.9285714285714286,0.8809523809523809,-0.04761904761904767
BCWDD,GaussianNB,self_paced,CL,26226,F1 Score,0.951219512195122,0.925,-0.026219512195121975
BCWDD,GaussianNB,self_paced,CL,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,self_paced,CL,26226,Balanced Accuracy,0.95734126984127,0.933531746031746,-0.023809523809523947
BCWDD,GaussianNB,self_paced,CLD,670488,Precision,0.8636363636363636,0.902439024390244,0.03880266075388039
BCWDD,GaussianNB,self_paced,CLD,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,CLD,670488,F1 Score,0.8837209302325582,0.891566265060241,0.007845334827682793
BCWDD,GaussianNB,self_paced,CLD,670488,Specificity,0.9166666666666666,0.9444444444444444,0.02777777777777779
BCWDD,GaussianNB,self_paced,CLD,670488,Balanced Accuracy,0.9107142857142856,0.9126984126984128,0.001984126984127199
BCWDD,GaussianNB,self_paced,CLD,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,self_paced,CLD,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,self_paced,CLD,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,self_paced,CLD,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,self_paced,CLD,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,self_paced,CLD,26226,Precision,0.975,0.9736842105263158,-0.001315789473684159
BCWDD,GaussianNB,self_paced,CLD,26226,Recall,0.9285714285714286,0.8809523809523809,-0.04761904761904767
BCWDD,GaussianNB,self_paced,CLD,26226,F1 Score,0.951219512195122,0.925,-0.026219512195121975
BCWDD,GaussianNB,self_paced,CLD,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,self_paced,CLD,26226,Balanced Accuracy,0.95734126984127,0.933531746031746,-0.023809523809523947
BCWDD,GaussianNB,self_paced,DCP,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,self_paced,DCP,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,DCP,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,self_paced,DCP,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,self_paced,DCP,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,self_paced,DCP,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,self_paced,DCP,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,self_paced,DCP,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,self_paced,DCP,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,self_paced,DCP,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,self_paced,DCP,26226,Precision,0.975,0.9736842105263158,-0.001315789473684159
BCWDD,GaussianNB,self_paced,DCP,26226,Recall,0.9285714285714286,0.8809523809523809,-0.04761904761904767
BCWDD,GaussianNB,self_paced,DCP,26226,F1 Score,0.951219512195122,0.925,-0.026219512195121975
BCWDD,GaussianNB,self_paced,DCP,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,self_paced,DCP,26226,Balanced Accuracy,0.95734126984127,0.933531746031746,-0.023809523809523947
BCWDD,GaussianNB,self_paced,DS,670488,Precision,0.8636363636363636,0.902439024390244,0.03880266075388039
BCWDD,GaussianNB,self_paced,DS,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,DS,670488,F1 Score,0.8837209302325582,0.891566265060241,0.007845334827682793
BCWDD,GaussianNB,self_paced,DS,670488,Specificity,0.9166666666666666,0.9444444444444444,0.02777777777777779
BCWDD,GaussianNB,self_paced,DS,670488,Balanced Accuracy,0.9107142857142856,0.9126984126984128,0.001984126984127199
BCWDD,GaussianNB,self_paced,DS,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,self_paced,DS,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,self_paced,DS,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,self_paced,DS,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,self_paced,DS,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,self_paced,DS,26226,Precision,0.975,0.9743589743589745,-0.0006410256410255277
BCWDD,GaussianNB,self_paced,DS,26226,Recall,0.9285714285714286,0.9047619047619048,-0.023809523809523836
BCWDD,GaussianNB,self_paced,DS,26226,F1 Score,0.951219512195122,0.9382716049382716,-0.012947907256850466
BCWDD,GaussianNB,self_paced,DS,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,self_paced,DS,26226,Balanced Accuracy,0.95734126984127,0.945436507936508,-0.011904761904761973
BCWDD,GaussianNB,self_paced,F1,670488,Precision,0.8636363636363636,0.8809523809523809,0.017316017316017285
BCWDD,GaussianNB,self_paced,F1,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,F1,670488,F1 Score,0.8837209302325582,0.8809523809523809,-0.002768549280177224
BCWDD,GaussianNB,self_paced,F1,670488,Specificity,0.9166666666666666,0.9305555555555556,0.01388888888888895
BCWDD,GaussianNB,self_paced,F1,670488,Balanced Accuracy,0.9107142857142856,0.9057539682539684,-0.004960317460317221
BCWDD,GaussianNB,self_paced,F1,116740,Precision,0.8888888888888888,0.8888888888888888,0.0
BCWDD,GaussianNB,self_paced,F1,116740,Recall,0.9523809523809524,0.9523809523809524,0.0
BCWDD,GaussianNB,self_paced,F1,116740,F1 Score,0.9195402298850576,0.9195402298850576,0.0
BCWDD,GaussianNB,self_paced,F1,116740,Specificity,0.9305555555555556,0.9305555555555556,0.0
BCWDD,GaussianNB,self_paced,F1,116740,Balanced Accuracy,0.941468253968254,0.941468253968254,0.0
BCWDD,GaussianNB,self_paced,F1,26226,Precision,0.975,0.975,0.0
BCWDD,GaussianNB,self_paced,F1,26226,Recall,0.9285714285714286,0.9285714285714286,0.0
BCWDD,GaussianNB,self_paced,F1,26226,F1 Score,0.951219512195122,0.951219512195122,0.0
BCWDD,GaussianNB,self_paced,F1,26226,Specificity,0.9861111111111112,0.9861111111111112,0.0
BCWDD,GaussianNB,self_paced,F1,26226,Balanced Accuracy,0.95734126984127,0.95734126984127,0.0
BCWDD,GaussianNB,self_paced,F2,670488,Precision,0.8636363636363636,0.8604651162790697,-0.003171247357293905
BCWDD,GaussianNB,self_paced,F2,670488,Recall,0.9047619047619048,0.8809523809523809,-0.023809523809523836
BCWDD,GaussianNB,self_paced,F2,670488,F1 Score,0.8837209302325582,0.8705882352941177,-0.013132694938440492
BCWDD,GaussianNB,self_paced,F2,670488,Specificity,0.9166666666666666,0.9166666666666666,0.0
BCWDD,GaussianNB,self_paced,F2,670488,Balanced Accuracy,0.9107142857142856,0.8988095238095237,-0.011904761904761862
BCWDD,GaussianNB,self_paced,F2,116740,Precision,0.8888888888888888,0.8913043478260869,0.0024154589371980784
